facebook-facebook-elmo-twitter-twitter-twitter,10759
facebook-facebook-elmo-twitter-twitter-rss,894
facebook-facebook-elmo-twitter-rss-elmo,351
facebook-facebook-elmo-twitter-rss-invalid,61
facebook-facebook-elmo-twitter-rss-facebook,22
facebook-facebook-elmo-twitter-rss-other,4
facebook-facebook-elmo-twitter-rss-twitter,1319
facebook-facebook-elmo-twitter-rss-rss,332
facebook-facebook-elmo-rss-elmo-elmo,420
facebook-facebook-elmo-rss-elmo-invalid,89
facebook-facebook-elmo-rss-elmo-facebook,81
facebook-facebook-elmo-rss-elmo-other,36
facebook-facebook-elmo-rss-elmo-twitter,376
facebook-facebook-elmo-rss-elmo-rss,129
facebook-facebook-elmo-rss-invalid,90
facebook-facebook-elmo-rss-facebook-elmo,16
facebook-facebook-elmo-rss-facebook-invalid,8
facebook-facebook-elmo-rss-facebook-facebook,24
facebook-facebook-elmo-rss-facebook-other,2
facebook-facebook-elmo-rss-facebook-twitter,17
facebook-facebook-elmo-rss-facebook-rss,22
facebook-facebook-elmo-rss-other-elmo,2
facebook-facebook-elmo-rss-other-invalid,2
facebook-facebook-elmo-rss-other-facebook,3
facebook-facebook-elmo-rss-other-other,5
facebook-facebook-elmo-rss-other-twitter,5
facebook-facebook-elmo-rss-other-rss,1
facebook-facebook-elmo-rss-twitter-elmo,165
facebook-facebook-elmo-rss-twitter-invalid,463
facebook-facebook-elmo-rss-twitter-facebook,171
facebook-facebook-elmo-rss-twitter-other,23
facebook-facebook-elmo-rss-twitter-twitter,1188
facebook-facebook-elmo-rss-twitter-rss,432
facebook-facebook-elmo-rss-rss-elmo,113
facebook-facebook-elmo-rss-rss-invalid,28
facebook-facebook-elmo-rss-rss-facebook,15
facebook-facebook-elmo-rss-rss-other,4
facebook-facebook-elmo-rss-rss-twitter,419
facebook-facebook-elmo-rss-rss-rss,198
facebook-facebook-invalid,385334
facebook-facebook-facebook-elmo-elmo-elmo,3033
facebook-facebook-facebook-elmo-elmo-invalid,554
facebook-facebook-facebook-elmo-elmo-facebook,760
facebook-facebook-facebook-elmo-elmo-other,518
facebook-facebook-facebook-elmo-elmo-twitter,3230
facebook-facebook-facebook-elmo-elmo-rss,242
facebook-facebook-facebook-elmo-invalid,1595
facebook-facebook-facebook-elmo-facebook-elmo,890
facebook-facebook-facebook-elmo-facebook-invalid,503
facebook-facebook-facebook-elmo-facebook-facebook,792
facebook-facebook-facebook-elmo-facebook-other,164
facebook-facebook-facebook-elmo-facebook-twitter,1061
facebook-facebook-facebook-elmo-facebook-rss,280
facebook-facebook-facebook-elmo-other-elmo,148
facebook-facebook-facebook-elmo-other-invalid,76
facebook-facebook-facebook-elmo-other-facebook,117
facebook-facebook-facebook-elmo-other-other,839
facebook-facebook-facebook-elmo-other-twitter,426
facebook-facebook-facebook-elmo-other-rss,33
facebook-facebook-facebook-elmo-twitter-elmo,1115
facebook-facebook-facebook-elmo-twitter-invalid,1437
facebook-facebook-facebook-elmo-twitter-facebook,1082
facebook-facebook-facebook-elmo-twitter-other,189
facebook-facebook-facebook-elmo-twitter-twitter,2900
facebook-facebook-facebook-elmo-twitter-rss,359
facebook-facebook-facebook-elmo-rss-elmo,179
facebook-facebook-facebook-elmo-rss-invalid,14
facebook-facebook-facebook-elmo-rss-facebook,23
facebook-facebook-facebook-elmo-rss-other,4
facebook-facebook-facebook-elmo-rss-twitter,350
facebook-facebook-facebook-elmo-rss-rss,117
facebook-facebook-facebook-invalid,63743
facebook-facebook-facebook-facebook-elmo-elmo,1734
facebook-facebook-facebook-facebook-elmo-invalid,338
facebook-facebook-facebook-facebook-elmo-facebook,1153
facebook-facebook-facebook-facebook-elmo-other,326
facebook-facebook-facebook-facebook-elmo-twitter,1374
facebook-facebook-facebook-facebook-elmo-rss,123
facebook-facebook-facebook-facebook-invalid,16410
facebook-facebook-facebook-facebook-facebook-elmo,1477
facebook-facebook-facebook-facebook-facebook-invalid,5225
facebook-facebook-facebook-facebook-facebook-facebook,21285
facebook-facebook-facebook-facebook-facebook-other,1268
facebook-facebook-facebook-facebook-facebook-twitter,8458
facebook-facebook-facebook-facebook-facebook-rss,3318
facebook-facebook-facebook-facebook-other-elmo,378
facebook-facebook-facebook-facebook-other-invalid,204
facebook-facebook-facebook-facebook-other-facebook,626
facebook-facebook-facebook-facebook-other-other,1867
facebook-facebook-facebook-facebook-other-twitter,1407
facebook-facebook-facebook-facebook-other-rss,133
facebook-facebook-facebook-facebook-twitter-elmo,1354
facebook-facebook-facebook-facebook-twitter-invalid,5116
facebook-facebook-facebook-facebook-twitter-facebook,9416
facebook-facebook-facebook-facebook-twitter-other,369
facebook-facebook-facebook-facebook-twitter-twitter,11766
facebook-facebook-facebook-facebook-twitter-rss,1280
facebook-facebook-facebook-facebook-rss-elmo,926
facebook-facebook-facebook-facebook-rss-invalid,358
facebook-facebook-facebook-facebook-rss-facebook,1496
facebook-facebook-facebook-facebook-rss-other,36
facebook-facebook-facebook-facebook-rss-twitter,7815
facebook-facebook-facebook-facebook-rss-rss,2209
facebook-facebook-facebook-other-elmo-elmo,950
facebook-facebook-facebook-other-elmo-invalid,162
facebook-facebook-facebook-other-elmo-facebook,260
facebook-facebook-facebook-other-elmo-other,289
facebook-facebook-facebook-other-elmo-twitter,398
facebook-facebook-facebook-other-elmo-rss,66
facebook-facebook-facebook-other-invalid,1112
facebook-facebook-facebook-other-facebook-elmo,230
facebook-facebook-facebook-other-facebook-invalid,407
facebook-facebook-facebook-other-facebook-facebook,727
facebook-facebook-facebook-other-facebook-other,292
facebook-facebook-facebook-other-facebook-twitter,853
facebook-facebook-facebook-other-facebook-rss,212
facebook-facebook-facebook-other-other-elmo,601
facebook-facebook-facebook-other-other-invalid,968
facebook-facebook-facebook-other-other-facebook,1175
facebook-facebook-facebook-other-other-other,3635
facebook-facebook-facebook-other-other-twitter,2906
facebook-facebook-facebook-other-other-rss,252
facebook-facebook-facebook-other-twitter-elmo,531
facebook-facebook-facebook-other-twitter-invalid,1585
facebook-facebook-facebook-other-twitter-facebook,725
facebook-facebook-facebook-other-twitter-other,738
facebook-facebook-facebook-other-twitter-twitter,4325
facebook-facebook-facebook-other-twitter-rss,418
facebook-facebook-facebook-other-rss-elmo,78
facebook-facebook-facebook-other-rss-invalid,13
facebook-facebook-facebook-other-rss-facebook,12
facebook-facebook-facebook-other-rss-other,12
facebook-facebook-facebook-other-rss-twitter,463
facebook-facebook-facebook-other-rss-rss,113
facebook-facebook-facebook-twitter-elmo-elmo,2677
facebook-facebook-facebook-twitter-elmo-invalid,608
facebook-facebook-facebook-twitter-elmo-facebook,642
facebook-facebook-facebook-twitter-elmo-other,252
facebook-facebook-facebook-twitter-elmo-twitter,3053
facebook-facebook-facebook-twitter-elmo-rss,211
facebook-facebook-facebook-twitter-invalid,26436
facebook-facebook-facebook-twitter-facebook-elmo,2104
facebook-facebook-facebook-twitter-facebook-invalid,11438
facebook-facebook-facebook-twitter-facebook-facebook,7650
facebook-facebook-facebook-twitter-facebook-other,687
facebook-facebook-facebook-twitter-facebook-twitter,16281
facebook-facebook-facebook-twitter-facebook-rss,2655
facebook-facebook-facebook-twitter-other-elmo,157
facebook-facebook-facebook-twitter-other-invalid,142
facebook-facebook-facebook-twitter-other-facebook,180
facebook-facebook-facebook-twitter-other-other,740
facebook-facebook-facebook-twitter-other-twitter,859
facebook-facebook-facebook-twitter-other-rss,57
facebook-facebook-facebook-twitter-twitter-elmo,2904
facebook-facebook-facebook-twitter-twitter-invalid,12036
facebook-facebook-facebook-twitter-twitter-facebook,7861
facebook-facebook-facebook-twitter-twitter-other,697
facebook-facebook-facebook-twitter-twitter-twitter,33619
facebook-facebook-facebook-twitter-twitter-rss,2984
facebook-facebook-facebook-twitter-rss-elmo,654
facebook-facebook-facebook-twitter-rss-invalid,195
facebook-facebook-facebook-twitter-rss-facebook,101
facebook-facebook-facebook-twitter-rss-other,16
facebook-facebook-facebook-twitter-rss-twitter,4820
facebook-facebook-facebook-twitter-rss-rss,1195
facebook-facebook-facebook-rss-elmo-elmo,1710
facebook-facebook-facebook-rss-elmo-invalid,211
facebook-facebook-facebook-rss-elmo-facebook,253
facebook-facebook-facebook-rss-elmo-other,140
facebook-facebook-facebook-rss-elmo-twitter,1513
facebook-facebook-facebook-rss-elmo-rss,291
facebook-facebook-facebook-rss-invalid,1546
facebook-facebook-facebook-rss-facebook-elmo,316
facebook-facebook-facebook-rss-facebook-invalid,235
facebook-facebook-facebook-rss-facebook-facebook,1186
facebook-facebook-facebook-rss-facebook-other,24
facebook-facebook-facebook-rss-facebook-twitter,2067
facebook-facebook-facebook-rss-facebook-rss,803
facebook-facebook-facebook-rss-other-elmo,9
facebook-facebook-facebook-rss-other-invalid,9
facebook-facebook-facebook-rss-other-facebook,12
facebook-facebook-facebook-rss-other-other,44
facebook-facebook-facebook-rss-other-twitter,67
facebook-facebook-facebook-rss-other-rss,25
facebook-facebook-facebook-rss-twitter-elmo,867
facebook-facebook-facebook-rss-twitter-invalid,7764
facebook-facebook-facebook-rss-twitter-facebook,2891
facebook-facebook-facebook-rss-twitter-other,269
facebook-facebook-facebook-rss-twitter-twitter,17652
facebook-facebook-facebook-rss-twitter-rss,6626
facebook-facebook-facebook-rss-rss-elmo,458
facebook-facebook-facebook-rss-rss-invalid,448
facebook-facebook-facebook-rss-rss-facebook,278
facebook-facebook-facebook-rss-rss-other,49
facebook-facebook-facebook-rss-rss-twitter,5919
facebook-facebook-facebook-rss-rss-rss,2582
facebook-facebook-other-elmo-elmo-elmo,2495
facebook-facebook-other-elmo-elmo-invalid,289
facebook-facebook-other-elmo-elmo-facebook,445
facebook-facebook-other-elmo-elmo-other,460
facebook-facebook-other-elmo-elmo-twitter,1397
facebook-facebook-other-elmo-elmo-rss,149
facebook-facebook-other-elmo-invalid,843
facebook-facebook-other-elmo-facebook-elmo,141
facebook-facebook-other-elmo-facebook-invalid,274
facebook-facebook-other-elmo-facebook-facebook,259
facebook-facebook-other-elmo-facebook-other,108
facebook-facebook-other-elmo-facebook-twitter,380
facebook-facebook-other-elmo-facebook-rss,130
facebook-facebook-other-elmo-other-elmo,310
facebook-facebook-other-elmo-other-invalid,90
facebook-facebook-other-elmo-other-facebook,172
facebook-facebook-other-elmo-other-other,760
facebook-facebook-other-elmo-other-twitter,298
facebook-facebook-other-elmo-other-rss,32
facebook-facebook-other-elmo-twitter-elmo,630
facebook-facebook-other-elmo-twitter-invalid,391
facebook-facebook-other-elmo-twitter-facebook,333
facebook-facebook-other-elmo-twitter-other,195
facebook-facebook-other-elmo-twitter-twitter,827
facebook-facebook-other-elmo-twitter-rss,113
facebook-facebook-other-elmo-rss-elmo,112
facebook-facebook-other-elmo-rss-invalid,6
facebook-facebook-other-elmo-rss-facebook,5
facebook-facebook-other-elmo-rss-other,5
facebook-facebook-other-elmo-rss-twitter,172
facebook-facebook-other-elmo-rss-rss,68
facebook-facebook-other-invalid,7026
facebook-facebook-other-facebook-elmo-elmo,368
facebook-facebook-other-facebook-elmo-invalid,68
facebook-facebook-other-facebook-elmo-facebook,212
facebook-facebook-other-facebook-elmo-other,55
facebook-facebook-other-facebook-elmo-twitter,257
facebook-facebook-other-facebook-elmo-rss,25
facebook-facebook-other-facebook-invalid,2231
facebook-facebook-other-facebook-facebook-elmo,156
facebook-facebook-other-facebook-facebook-invalid,386
facebook-facebook-other-facebook-facebook-facebook,672
facebook-facebook-other-facebook-facebook-other,427
facebook-facebook-other-facebook-facebook-twitter,526
facebook-facebook-other-facebook-facebook-rss,197
facebook-facebook-other-facebook-other-elmo,87
facebook-facebook-other-facebook-other-invalid,91
facebook-facebook-other-facebook-other-facebook,261
facebook-facebook-other-facebook-other-other,356
facebook-facebook-other-facebook-other-twitter,328
facebook-facebook-other-facebook-other-rss,25
facebook-facebook-other-facebook-twitter-elmo,353
facebook-facebook-other-facebook-twitter-invalid,832
facebook-facebook-other-facebook-twitter-facebook,1682
facebook-facebook-other-facebook-twitter-other,135
facebook-facebook-other-facebook-twitter-twitter,1539
facebook-facebook-other-facebook-twitter-rss,230
facebook-facebook-other-facebook-rss-elmo,169
facebook-facebook-other-facebook-rss-invalid,36
facebook-facebook-other-facebook-rss-facebook,74
facebook-facebook-other-facebook-rss-other,9
facebook-facebook-other-facebook-rss-twitter,816
facebook-facebook-other-facebook-rss-rss,200
facebook-facebook-other-other-elmo-elmo,1142
facebook-facebook-other-other-elmo-invalid,294
facebook-facebook-other-other-elmo-facebook,345
facebook-facebook-other-other-elmo-other,496
facebook-facebook-other-other-elmo-twitter,447
facebook-facebook-other-other-elmo-rss,86
facebook-facebook-other-other-invalid,4460
facebook-facebook-other-other-facebook-elmo,352
facebook-facebook-other-other-facebook-invalid,952
facebook-facebook-other-other-facebook-facebook,1012
facebook-facebook-other-other-facebook-other,712
facebook-facebook-other-other-facebook-twitter,1106
facebook-facebook-other-other-facebook-rss,458
facebook-facebook-other-other-other-elmo,1949
facebook-facebook-other-other-other-invalid,1689
facebook-facebook-other-other-other-facebook,2376
facebook-facebook-other-other-other-other,6849
facebook-facebook-other-other-other-twitter,4977
facebook-facebook-other-other-other-rss,722
facebook-facebook-other-other-twitter-elmo,928
facebook-facebook-other-other-twitter-invalid,3605
facebook-facebook-other-other-twitter-facebook,1654
facebook-facebook-other-other-twitter-other,2506
facebook-facebook-other-other-twitter-twitter,5778
facebook-facebook-other-other-twitter-rss,634
facebook-facebook-other-other-rss-elmo,172
facebook-facebook-other-other-rss-invalid,35
facebook-facebook-other-other-rss-facebook,16
facebook-facebook-other-other-rss-other,50
facebook-facebook-other-other-rss-twitter,793
facebook-facebook-other-other-rss-rss,261
facebook-facebook-other-twitter-elmo-elmo,1579
facebook-facebook-other-twitter-elmo-invalid,228
facebook-facebook-other-twitter-elmo-facebook,209
facebook-facebook-other-twitter-elmo-other,317
facebook-facebook-other-twitter-elmo-twitter,1010
facebook-facebook-other-twitter-elmo-rss,74
facebook-facebook-other-twitter-invalid,11084
facebook-facebook-other-twitter-facebook-elmo,224
facebook-facebook-other-twitter-facebook-invalid,976
facebook-facebook-other-twitter-facebook-facebook,599
facebook-facebook-other-twitter-facebook-other,662
facebook-facebook-other-twitter-facebook-twitter,1133
facebook-facebook-other-twitter-facebook-rss,696
facebook-facebook-other-twitter-other-elmo,296
facebook-facebook-other-twitter-other-invalid,224
facebook-facebook-other-twitter-other-facebook,335
facebook-facebook-other-twitter-other-other,902
facebook-facebook-other-twitter-other-twitter,2884
facebook-facebook-other-twitter-other-rss,147
facebook-facebook-other-twitter-twitter-elmo,854
facebook-facebook-other-twitter-twitter-invalid,4478
facebook-facebook-other-twitter-twitter-facebook,1459
facebook-facebook-other-twitter-twitter-other,1217
facebook-facebook-other-twitter-twitter-twitter,18166
facebook-facebook-other-twitter-twitter-rss,1255
facebook-facebook-other-twitter-rss-elmo,167
facebook-facebook-other-twitter-rss-invalid,56
facebook-facebook-other-twitter-rss-facebook,24
facebook-facebook-other-twitter-rss-other,30
facebook-facebook-other-twitter-rss-twitter,2102
facebook-facebook-other-twitter-rss-rss,408
facebook-facebook-other-rss-elmo-elmo,240
facebook-facebook-other-rss-elmo-invalid,14
facebook-facebook-other-rss-elmo-facebook,12
facebook-facebook-other-rss-elmo-other,27
facebook-facebook-other-rss-elmo-twitter,142
facebook-facebook-other-rss-elmo-rss,34
facebook-facebook-other-rss-invalid,77
facebook-facebook-other-rss-facebook-elmo,4
facebook-facebook-other-rss-facebook-invalid,11
facebook-facebook-other-rss-facebook-facebook,13
facebook-facebook-other-rss-facebook-other,1
facebook-facebook-other-rss-facebook-twitter,13
facebook-facebook-other-rss-facebook-rss,16
facebook-facebook-other-rss-other-elmo,7
facebook-facebook-other-rss-other-invalid,6
facebook-facebook-other-rss-other-facebook,5
facebook-facebook-other-rss-other-other,16
facebook-facebook-other-rss-other-twitter,25
facebook-facebook-other-rss-other-rss,11
facebook-facebook-other-rss-twitter-elmo,118
facebook-facebook-other-rss-twitter-invalid,604
facebook-facebook-other-rss-twitter-facebook,205
facebook-facebook-other-rss-twitter-other,173
facebook-facebook-other-rss-twitter-twitter,1265
facebook-facebook-other-rss-twitter-rss,511
facebook-facebook-other-rss-rss-elmo,37
facebook-facebook-other-rss-rss-invalid,15
facebook-facebook-other-rss-rss-facebook,18
facebook-facebook-other-rss-rss-other,25
facebook-facebook-other-rss-rss-twitter,443
facebook-facebook-other-rss-rss-rss,179
facebook-facebook-twitter-elmo-elmo-elmo,5662
facebook-facebook-twitter-elmo-elmo-invalid,1486
facebook-facebook-twitter-elmo-elmo-facebook,1665
facebook-facebook-twitter-elmo-elmo-other,601
facebook-facebook-twitter-elmo-elmo-twitter,9533
facebook-facebook-twitter-elmo-elmo-rss,502
facebook-facebook-twitter-elmo-invalid,4376
facebook-facebook-twitter-elmo-facebook-elmo,465
facebook-facebook-twitter-elmo-facebook-invalid,726
facebook-facebook-twitter-elmo-facebook-facebook,545
facebook-facebook-twitter-elmo-facebook-other,122
facebook-facebook-twitter-elmo-facebook-twitter,2089
facebook-facebook-twitter-elmo-facebook-rss,427
facebook-facebook-twitter-elmo-other-elmo,185
facebook-facebook-twitter-elmo-other-invalid,131
facebook-facebook-twitter-elmo-other-facebook,150
facebook-facebook-twitter-elmo-other-other,512
facebook-facebook-twitter-elmo-other-twitter,841
facebook-facebook-twitter-elmo-other-rss,36
facebook-facebook-twitter-elmo-twitter-elmo,3910
facebook-facebook-twitter-elmo-twitter-invalid,4055
facebook-facebook-twitter-elmo-twitter-facebook,2764
facebook-facebook-twitter-elmo-twitter-other,291
facebook-facebook-twitter-elmo-twitter-twitter,10056
facebook-facebook-twitter-elmo-twitter-rss,960
facebook-facebook-twitter-elmo-rss-elmo,413
facebook-facebook-twitter-elmo-rss-invalid,33
facebook-facebook-twitter-elmo-rss-facebook,21
facebook-facebook-twitter-elmo-rss-other,4
facebook-facebook-twitter-elmo-rss-twitter,743
facebook-facebook-twitter-elmo-rss-rss,233
facebook-facebook-twitter-invalid,203202
facebook-facebook-twitter-facebook-elmo-elmo,3240
facebook-facebook-twitter-facebook-elmo-invalid,664
facebook-facebook-twitter-facebook-elmo-facebook,2186
facebook-facebook-twitter-facebook-elmo-other,358
facebook-facebook-twitter-facebook-elmo-twitter,3426
facebook-facebook-twitter-facebook-elmo-rss,251
facebook-facebook-twitter-facebook-invalid,37604
facebook-facebook-twitter-facebook-facebook-elmo,1188
facebook-facebook-twitter-facebook-facebook-invalid,5096
facebook-facebook-twitter-facebook-facebook-facebook,6563
facebook-facebook-twitter-facebook-facebook-other,584
facebook-facebook-twitter-facebook-facebook-twitter,9027
facebook-facebook-twitter-facebook-facebook-rss,2601
facebook-facebook-twitter-facebook-other-elmo,224
facebook-facebook-twitter-facebook-other-invalid,213
facebook-facebook-twitter-facebook-other-facebook,656
facebook-facebook-twitter-facebook-other-other,1035
facebook-facebook-twitter-facebook-other-twitter,1329
facebook-facebook-twitter-facebook-other-rss,98
facebook-facebook-twitter-facebook-twitter-elmo,5117
facebook-facebook-twitter-facebook-twitter-invalid,19465
facebook-facebook-twitter-facebook-twitter-facebook,37771
facebook-facebook-twitter-facebook-twitter-other,718
facebook-facebook-twitter-facebook-twitter-twitter,29249
facebook-facebook-twitter-facebook-twitter-rss,3787
facebook-facebook-twitter-facebook-rss-elmo,1668
facebook-facebook-twitter-facebook-rss-invalid,524
facebook-facebook-twitter-facebook-rss-facebook,1338
facebook-facebook-twitter-facebook-rss-other,43
facebook-facebook-twitter-facebook-rss-twitter,10050
facebook-facebook-twitter-facebook-rss-rss,2619
facebook-facebook-twitter-other-elmo-elmo,449
facebook-facebook-twitter-other-elmo-invalid,87
facebook-facebook-twitter-other-elmo-facebook,134
facebook-facebook-twitter-other-elmo-other,142
facebook-facebook-twitter-other-elmo-twitter,256
facebook-facebook-twitter-other-elmo-rss,31
facebook-facebook-twitter-other-invalid,996
facebook-facebook-twitter-other-facebook-elmo,86
facebook-facebook-twitter-other-facebook-invalid,289
facebook-facebook-twitter-other-facebook-facebook,163
facebook-facebook-twitter-other-facebook-other,65
facebook-facebook-twitter-other-facebook-twitter,482
facebook-facebook-twitter-other-facebook-rss,107
facebook-facebook-twitter-other-other-elmo,285
facebook-facebook-twitter-other-other-invalid,412
facebook-facebook-twitter-other-other-facebook,400
facebook-facebook-twitter-other-other-other,1763
facebook-facebook-twitter-other-other-twitter,1449
facebook-facebook-twitter-other-other-rss,129
facebook-facebook-twitter-other-twitter-elmo,392
facebook-facebook-twitter-other-twitter-invalid,1130
facebook-facebook-twitter-other-twitter-facebook,490
facebook-facebook-twitter-other-twitter-other,565
facebook-facebook-twitter-other-twitter-twitter,3393
facebook-facebook-twitter-other-twitter-rss,299
facebook-facebook-twitter-other-rss-elmo,54
facebook-facebook-twitter-other-rss-invalid,9
facebook-facebook-twitter-other-rss-facebook,3
facebook-facebook-twitter-other-rss-other,5
facebook-facebook-twitter-other-rss-twitter,275
facebook-facebook-twitter-other-rss-rss,58
facebook-facebook-twitter-twitter-elmo-elmo,7756
facebook-facebook-twitter-twitter-elmo-invalid,1681
facebook-facebook-twitter-twitter-elmo-facebook,1390
facebook-facebook-twitter-twitter-elmo-other,677
facebook-facebook-twitter-twitter-elmo-twitter,9039
facebook-facebook-twitter-twitter-elmo-rss,534
facebook-facebook-twitter-twitter-invalid,87481
facebook-facebook-twitter-twitter-facebook-elmo,2620
facebook-facebook-twitter-twitter-facebook-invalid,10100
facebook-facebook-twitter-twitter-facebook-facebook,6489
facebook-facebook-twitter-twitter-facebook-other,961
facebook-facebook-twitter-twitter-facebook-twitter,27853
facebook-facebook-twitter-twitter-facebook-rss,5321
facebook-facebook-twitter-twitter-other-elmo,369
facebook-facebook-twitter-twitter-other-invalid,310
facebook-facebook-twitter-twitter-other-facebook,346
facebook-facebook-twitter-twitter-other-other,1468
facebook-facebook-twitter-twitter-other-twitter,2334
facebook-facebook-twitter-twitter-other-rss,128
facebook-facebook-twitter-twitter-twitter-elmo,9179
facebook-facebook-twitter-twitter-twitter-invalid,40316
facebook-facebook-twitter-twitter-twitter-facebook,18867
facebook-facebook-twitter-twitter-twitter-other,2091
facebook-facebook-twitter-twitter-twitter-twitter,155815
facebook-facebook-twitter-twitter-twitter-rss,10575
facebook-facebook-twitter-twitter-rss-elmo,1798
facebook-facebook-twitter-twitter-rss-invalid,565
facebook-facebook-twitter-twitter-rss-facebook,261
facebook-facebook-twitter-twitter-rss-other,55
facebook-facebook-twitter-twitter-rss-twitter,16148
facebook-facebook-twitter-twitter-rss-rss,3533
facebook-facebook-twitter-rss-elmo-elmo,1857
facebook-facebook-twitter-rss-elmo-invalid,298
facebook-facebook-twitter-rss-elmo-facebook,220
facebook-facebook-twitter-rss-elmo-other,132
facebook-facebook-twitter-rss-elmo-twitter,1874
facebook-facebook-twitter-rss-elmo-rss,325
facebook-facebook-twitter-rss-invalid,1443
facebook-facebook-twitter-rss-facebook-elmo,38
facebook-facebook-twitter-rss-facebook-invalid,102
facebook-facebook-twitter-rss-facebook-facebook,130
facebook-facebook-twitter-rss-facebook-other,15
facebook-facebook-twitter-rss-facebook-twitter,283
facebook-facebook-twitter-rss-facebook-rss,157
facebook-facebook-twitter-rss-other-elmo,9
facebook-facebook-twitter-rss-other-invalid,8
facebook-facebook-twitter-rss-other-facebook,6
facebook-facebook-twitter-rss-other-other,34
facebook-facebook-twitter-rss-other-twitter,81
facebook-facebook-twitter-rss-other-rss,5
facebook-facebook-twitter-rss-twitter-elmo,1212
facebook-facebook-twitter-rss-twitter-invalid,7102
facebook-facebook-twitter-rss-twitter-facebook,2819
facebook-facebook-twitter-rss-twitter-other,270
facebook-facebook-twitter-rss-twitter-twitter,17768
facebook-facebook-twitter-rss-twitter-rss,6868
facebook-facebook-twitter-rss-rss-elmo,471
facebook-facebook-twitter-rss-rss-invalid,345
facebook-facebook-twitter-rss-rss-facebook,166
facebook-facebook-twitter-rss-rss-other,40
facebook-facebook-twitter-rss-rss-twitter,5520
facebook-facebook-twitter-rss-rss-rss,2072
facebook-facebook-rss-elmo-elmo-elmo,3339
facebook-facebook-rss-elmo-elmo-invalid,846
facebook-facebook-rss-elmo-elmo-facebook,711
facebook-facebook-rss-elmo-elmo-other,295
facebook-facebook-rss-elmo-elmo-twitter,6718
facebook-facebook-rss-elmo-elmo-rss,912
facebook-facebook-rss-elmo-invalid,2022
facebook-facebook-rss-elmo-facebook-elmo,154
facebook-facebook-rss-elmo-facebook-invalid,230
facebook-facebook-rss-elmo-facebook-facebook,255
facebook-facebook-rss-elmo-facebook-other,21
facebook-facebook-rss-elmo-facebook-twitter,442
facebook-facebook-rss-elmo-facebook-rss,368
facebook-facebook-rss-elmo-other-elmo,81
facebook-facebook-rss-elmo-other-invalid,61
facebook-facebook-rss-elmo-other-facebook,33
facebook-facebook-rss-elmo-other-other,140
facebook-facebook-rss-elmo-other-twitter,535
facebook-facebook-rss-elmo-other-rss,35
facebook-facebook-rss-elmo-twitter-elmo,1589
facebook-facebook-rss-elmo-twitter-invalid,2672
facebook-facebook-rss-elmo-twitter-facebook,1143
facebook-facebook-rss-elmo-twitter-other,145
facebook-facebook-rss-elmo-twitter-twitter,5129
facebook-facebook-rss-elmo-twitter-rss,1002
facebook-facebook-rss-elmo-rss-elmo,896
facebook-facebook-rss-elmo-rss-invalid,56
facebook-facebook-rss-elmo-rss-facebook,38
facebook-facebook-rss-elmo-rss-other,6
facebook-facebook-rss-elmo-rss-twitter,722
facebook-facebook-rss-elmo-rss-rss,310
facebook-facebook-rss-invalid,15129
facebook-facebook-rss-facebook-elmo-elmo,138
facebook-facebook-rss-facebook-elmo-invalid,26
facebook-facebook-rss-facebook-elmo-facebook,1144
facebook-facebook-rss-facebook-elmo-other,11
facebook-facebook-rss-facebook-elmo-twitter,87
facebook-facebook-rss-facebook-elmo-rss,27
facebook-facebook-rss-facebook-invalid,1593
facebook-facebook-rss-facebook-facebook-elmo,82
facebook-facebook-rss-facebook-facebook-invalid,221
facebook-facebook-rss-facebook-facebook-facebook,722
facebook-facebook-rss-facebook-facebook-other,40
facebook-facebook-rss-facebook-facebook-twitter,590
facebook-facebook-rss-facebook-facebook-rss,718
facebook-facebook-rss-facebook-other-elmo,8
facebook-facebook-rss-facebook-other-invalid,6
facebook-facebook-rss-facebook-other-facebook,34
facebook-facebook-rss-facebook-other-other,49
facebook-facebook-rss-facebook-other-twitter,44
facebook-facebook-rss-facebook-other-rss,1
facebook-facebook-rss-facebook-twitter-elmo,93
facebook-facebook-rss-facebook-twitter-invalid,392
facebook-facebook-rss-facebook-twitter-facebook,12695
facebook-facebook-rss-facebook-twitter-other,16
facebook-facebook-rss-facebook-twitter-twitter,1091
facebook-facebook-rss-facebook-twitter-rss,250
facebook-facebook-rss-facebook-rss-elmo,141
facebook-facebook-rss-facebook-rss-invalid,154
facebook-facebook-rss-facebook-rss-facebook,3135
facebook-facebook-rss-facebook-rss-other,8
facebook-facebook-rss-facebook-rss-twitter,1777
facebook-facebook-rss-facebook-rss-rss,588
facebook-facebook-rss-other-elmo-elmo,28
facebook-facebook-rss-other-elmo-invalid,4
facebook-facebook-rss-other-elmo-facebook,4
facebook-facebook-rss-other-elmo-other,7
facebook-facebook-rss-other-elmo-twitter,14
facebook-facebook-rss-other-elmo-rss,4
facebook-facebook-rss-other-invalid,79
facebook-facebook-rss-other-facebook-elmo,3
facebook-facebook-rss-other-facebook-invalid,16
facebook-facebook-rss-other-facebook-facebook,10
facebook-facebook-rss-other-facebook-other,1
facebook-facebook-rss-other-facebook-twitter,11
facebook-facebook-rss-other-facebook-rss,12
facebook-facebook-rss-other-other-elmo,13
facebook-facebook-rss-other-other-invalid,19
facebook-facebook-rss-other-other-facebook,24
facebook-facebook-rss-other-other-other,114
